OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
20989,2016,NonResidential,Warehouse,Building N,GREATER DUWAMISH,1969,1.0,1,20500,0,20500,Non-Refrigerated Warehouse,65.0,222600.0938,0.0,222600.0,0.0,1.55,0.08
21005,2016,NonResidential,Small- and Mid-Sized Office,4000 aurora building,LAKE UNION,1958,1.0,2,21436,0,21436,Office,95.0,558727.875,0.0,534704.0,0.0,3.73,0.17
21023,2016,NonResidential,Mixed Use Property,George Pocock Memorial Rowing Center,NORTHEAST,1998,1.0,1,20233,0,20233,Office,,690322.6875,0.0,331967.0,298283.0,18.16,0.9
21057,2016,NonResidential,Small- and Mid-Sized Office,Fremont Space,LAKE UNION,2006,1.0,4,39926,12400,27526,Office,,1039085.375,0.0,849654.0,161314.0,14.49,0.36
21088,2016,NonResidential,Small- and Mid-Sized Office,Northlake Plaza,LAKE UNION,1985,1.0,3,31417,8110,23307,Office,94.0,1214408.75,0.0,687472.0,438685.0,28.09,0.89
21095,2016,NonResidential,Self-Storage Facility,Belltown Self Storage,DOWNTOWN,1928,1.0,6,46580,0,46580,Self-Storage Facility,,778702.125,0.0,710275.0,0.0,4.95,0.11
21097,2016,NonResidential,Retail Store,BERGMAN'S LUGGAGE,DOWNTOWN,1916,1.0,2,25920,0,25920,Retail Store,5.0,478690.0938,0.0,478690.0,0.0,3.34,0.13
21102,2016,NonResidential,Retail Store,"SWIFTY PRINTING & DIGITAL IMAGING, INC.",DOWNTOWN,1919,1.0,2,25920,0,25920,Retail Store,93.0,1046976.813,0.0,867448.0,144219.0,13.71,0.53
21108,2016,NonResidential,Small- and Mid-Sized Office,DSHS Belltown Center,DOWNTOWN,1919,1.0,2,25920,0,25920,Office,75.0,1945839.625,0.0,1057542.0,736309.0,46.48,1.79
21115,2016,NonResidential,Small- and Mid-Sized Office,Administration - Cassel Crag,EAST,1925,1.0,4,39760,0,39760,Office,92.0,2741556.25,1739620.75,512225.0,227114.0,149.91,3.77
21116,2016,NonResidential,Other,Sunset Club,EAST,1920,1.0,3,30971,0,30971,Other,,2974354.25,230989.2969,1314572.0,1277622.0,94.85,3.06
21117,2016,NonResidential,Small- and Mid-Sized Office,Administration - Blackford Hall,EAST,1946,1.0,3,22667,0,22667,Office,1.0,4141811.25,1639341.375,1972293.0,155501.0,148.55,6.55
21119,2016,NonResidential,Warehouse,Canal Building,LAKE UNION,1927,1.0,2,33840,0,33840,Non-Refrigerated Warehouse,,2339649.75,0.0,1244691.0,982947.0,60.88,1.8
21122,2016,NonResidential,Mixed Use Property,Fremont Court-Equinox Building,LAKE UNION,2001,5.0,3,41827,9226,32601,Multifamily Housing,,4288601.5,0.0,2439095.0,1754275.0,110.17,2.63
21125,2016,NonResidential,Small- and Mid-Sized Office,The Peck Building,LAKE UNION,2001,1.0,5,33740,6010,27730,Office,79.0,1291405.25,0.0,1291405.0,0.0,9.0,0.27
21129,2016,NonResidential,Retail Store,Dubliner Building,LAKE UNION,1911,1.0,2,20516,0,20516,Retail Store,98.0,1109483.125,0.0,264984.0,756812.0,42.04,2.05
21133,2016,NonResidential,Retail Store,The Fremont Building,LAKE UNION,1906,1.0,3,27480,0,27480,Retail Store,88.0,1215156.25,0.0,1215156.0,0.0,8.47,0.31
21138,2016,NonResidential,Mixed Use Property,Saturn Building,LAKE UNION,1947,1.0,1,46958,0,46958,Office,95.0,1818867.875,0.0,1436548.0,382320.0,30.32,0.65
21140,2016,NonResidential,Distribution Center,124N35,LAKE UNION,1984,1.0,1,26532,0,26532,Distribution Center,5.0,2261229.0,0.0,784585.0,1149639.0,66.53,2.51
21141,2016,NonResidential,Small- and Mid-Sized Office,FREMONT FOUNDRY,LAKE UNION,1981,1.0,2,22388,0,22388,Office,,605182.6875,0.0,458439.0,117966.0,9.46,0.42
21142,2016,NonResidential,Other,155N35,LAKE UNION,1969,1.0,1,30730,0,30730,Other,,3269018.5,0.0,1918002.0,1132453.0,73.52,2.39
21145,2016,NonResidential,Small- and Mid-Sized Office,Fremont West Building,LAKE UNION,1986,1.0,2,35600,0,35600,Office,47.0,2195095.5,0.0,2104103.0,69040.0,18.34,0.52
21150,2016,NonResidential,Worship Facility,First Free Methodist Church,MAGNOLIA / QUEEN ANNE,1949,1.0,3,62000,0,62000,Worship Facility,81.0,2158433.5,0.0,286965.0,1512699.0,82.34,1.33
21172,2016,NonResidential,Small- and Mid-Sized Office,101 Nickerson,MAGNOLIA / QUEEN ANNE,1981,1.0,2,23600,0,23600,Office,82.0,839316.3125,0.0,776249.0,0.0,5.41,0.23
21177,2016,NonResidential,Small- and Mid-Sized Office,4 Nick,MAGNOLIA / QUEEN ANNE,1986,1.0,3,40067,0,40067,Office,43.0,2303732.75,0.0,2303732.0,0.0,16.06,0.4
21178,2016,NonResidential,Small- and Mid-Sized Office,6 Nick,MAGNOLIA / QUEEN ANNE,1989,1.0,3,26419,6922,19497,Office,67.0,1074989.0,0.0,1074989.0,0.0,7.49,0.28
21179,2016,NonResidential,Small- and Mid-Sized Office,2 Nick,MAGNOLIA / QUEEN ANNE,1979,1.0,3,25262,0,25262,Office,54.0,1508578.25,0.0,1174674.0,294882.0,23.85,0.94
21180,2016,NonResidential,Other,"Seventeen Meters, LLC",LAKE UNION,1996,0.0,3,53103,0,53103,Other,,4879644.0,0.0,4788878.0,89080.0,38.12,0.72
21181,2016,NonResidential,Small- and Mid-Sized Office,Canal Place - 150 Building,MAGNOLIA / QUEEN ANNE,1980,1.0,3,34106,0,34106,Office,57.0,1785202.125,0.0,1619177.0,0.0,11.29,0.33
21182,2016,NonResidential,Small- and Mid-Sized Office,Canal Place - 130 Building,MAGNOLIA / QUEEN ANNE,1980,1.0,3,34545,0,34545,Office,29.0,2313978.75,0.0,2313979.0,0.0,16.13,0.47
21183,2016,NonResidential,Small- and Mid-Sized Office,Canal Place Office Park,MAGNOLIA / QUEEN ANNE,1980,1.0,3,70296,0,70296,Office,86.0,3018885.75,0.0,2782066.0,0.0,19.39,0.28
25660,2016,NonResidential,Small- and Mid-Sized Office,Union Trust Annex,DOWNTOWN,1902,1.0,4,27838,0,27838,Office,77.0,1265151.625,0.0,1217509.0,0.0,8.49,0.3
21192,2016,NonResidential,Distribution Center,Alaska Marine Lines,DELRIDGE,1971,2.0,2,28368,0,28368,Distribution Center,,1931830.75,0.0,1486130.0,370100.0,30.02,1.06
21208,2016,NonResidential,Other,Stone Avenue Building,NORTHWEST,1964,1.0,2,92080,0,92080,Other,,5368434.5,0.0,3179345.0,1975745.0,127.1,1.38
21212,2016,NonResidential,Other,Granite Curling Club,NORTHWEST,1961,1.0,1,20236,0,20236,Other - Recreation,,2089365.125,0.0,1187424.0,777758.0,49.58,2.45
21213,2016,NonResidential,Small- and Mid-Sized Office,"Cochran, Inc",NORTHWEST,1951,1.0,2,39815,0,39815,Office,62.0,2158188.5,0.0,1488811.0,561790.0,40.22,1.01
21216,2016,NonResidential,Other,Mary's Place (PI Bank),NORTHWEST,1970,1.0,4,25557,0,25557,Residential Care Facility,,2280352.5,0.0,2280352.0,0.0,15.9,0.62
21218,2016,NonResidential,Other,HLF FFD VMG (A),NORTHWEST,1958,1.0,2,26994,0,26994,Other - Services,,3320817.0,0.0,881662.0,2195151.0,122.73,4.55
21219,2016,NonResidential,Warehouse,Comcast,NORTHWEST,1972,1.0,1,48112,0,48112,Non-Refrigerated Warehouse,73.0,1463960.0,0.0,1485946.0,0.0,10.36,0.22
21221,2016,NonResidential,Other,(ID#21221) KC Metro Transit North Facilities Maintenance,NORTHWEST,2009,1.0,1,20909,0,20909,Other - Public Services,,1296995.0,0.0,678411.0,529618.0,32.86,1.57
21226,2016,NonResidential,Small- and Mid-Sized Office,Laurel Building,NORTHWEST,2001,1.0,2,42793,16518,26275,Office,27.0,1871245.75,0.0,1772188.0,0.0,12.35,0.29
21233,2016,NonResidential,Other,Fitness International North Seattle,NORTHWEST,2007,1.0,2,45000,0,45000,Other - Recreation,,6104259.5,0.0,2973668.0,2938397.0,176.79,3.93
21236,2016,NonResidential,Retail Store,PETSMART 0375 (ID21236),NORTHWEST,1998,1.0,1,26115,0,26115,Retail Store,43.0,1760626.0,0.0,1148350.0,541023.0,36.74,1.41
21239,2016,NonResidential,Worship Facility,Seattle North,NORTHEAST,1949,1.0,1,26033,0,26033,Worship Facility,78.0,1343672.875,0.0,340323.0,808817.0,45.33,1.74
21243,2016,NonResidential,K-12 School,"Seattle Country Day School Bldgs 1,2 & 4",MAGNOLIA / QUEEN ANNE,2007,1.0,4,48660,0,48660,K-12 School,82.0,2115259.0,0.0,822509.0,1059007.0,61.98,1.27
21244,2016,NonResidential,Senior Care Community,Queen Anne Healthcare,MAGNOLIA / QUEEN ANNE,1970,1.0,2,46539,0,46539,Senior Care Community,73.0,5589312.5,0.0,2306556.0,3093493.0,180.38,3.88
21262,2016,NonResidential,Residence Hall,(ID21262) El Rey Apts,DOWNTOWN,1909,1.0,4,29796,0,29796,Residence Hall/Dormitory,47.0,2309752.75,0.0,845812.0,1387450.0,79.58,2.67
21265,2016,NonResidential,Retail Store,N0030 - Patagonia/DKA,DOWNTOWN,1920,1.0,2,26400,0,26400,Retail Store,36.0,1013921.625,0.0,761163.0,222433.0,17.12,0.65
21266,2016,NonResidential,Small- and Mid-Sized Office,First & Lenora,DOWNTOWN,1918,1.0,3,38148,0,38148,Office,98.0,1262255.75,0.0,1262255.0,0.0,8.8,0.23
21270,2016,NonResidential,Mixed Use Property,Rex Land Building (Block 56SE) - SEDO,LAKE UNION,1928,1.0,2,28800,0,28800,Non-Refrigerated Warehouse,,521523.1875,0.0,249311.0,207642.0,12.77,0.44
21278,2016,NonResidential,Worship Facility,Church of Scientology Washington State,MAGNOLIA / QUEEN ANNE,1955,1.0,5,31945,0,31945,Worship Facility,4.0,1806468.0,0.0,1806468.0,0.0,12.59,0.39
21290,2016,NonResidential,Small- and Mid-Sized Office,Salvation Army NW Div. HQ,MAGNOLIA / QUEEN ANNE,1985,1.0,5,85963,33055,52908,Office,43.0,4480961.0,0.0,4480960.0,0.0,31.24,0.36
21310,2016,NonResidential,Retail Store,DILLER BUILDING (ID21310),DOWNTOWN,1900,1.0,4,34680,0,34680,Retail Store,92.0,1259828.25,0.0,774990.0,394959.0,26.38,0.76
21313,2016,NonResidential,Worship Facility,Plymouth Congregational Church,DOWNTOWN,1968,1.0,3,75058,34510,40548,Worship Facility,24.0,6207115.5,0.0,1057107.0,4530240.0,247.97,3.3
21315,2016,NonResidential,Small- and Mid-Sized Office,1518 Fifith Ave,DOWNTOWN,1903,1.0,3,57720,0,57720,Office,,24105.5,0.0,24105.0,0.0,0.17,0.0
21317,2016,NonResidential,Retail Store,Coliseum,DOWNTOWN,1915,1.0,1,36504,0,36504,Retail Store,2.0,2147472.5,0.0,1968493.0,132489.0,20.76,0.57
21318,2016,NonResidential,Small- and Mid-Sized Office,Westlake Place,DOWNTOWN,1907,1.0,6,35200,0,35200,Office,8.0,2998208.25,0.0,2998208.0,0.0,20.9,0.59
21319,2016,NonResidential,Small- and Mid-Sized Office,4th Avenue Building,DOWNTOWN,1907,1.0,5,35840,0,35840,Office,83.0,1724638.75,0.0,723240.0,815511.0,48.35,1.35
21321,2016,NonResidential,Other,5265050802 - WM1084 Fifth and Union,DOWNTOWN,1941,1.0,2,25920,0,25920,Bank Branch,60.0,1356947.75,0.0,1333432.0,0.0,9.3,0.36
21322,2016,NonResidential,Small- and Mid-Sized Office,Fourth and Union,DOWNTOWN,1928,1.0,4,30525,0,30525,Office,17.0,2991557.25,762032.8125,2121106.0,0.0,73.61,2.41
21328,2016,NonResidential,Other,Seattle First Hill,EAST,1964,1.0,4,49243,0,49243,Other/Specialty Hospital,,8491346.0,0.0,7560588.0,915594.0,101.34,2.06
21336,2016,NonResidential,Other,University Club,EAST,1912,0.0,3,20411,0,20411,Social/Meeting Hall,,2145049.5,0.0,774943.0,1239533.0,71.23,3.49
21351,2016,NonResidential,Medical Office,Swedish Alcoa Building,EAST,1962,1.0,2,30855,10285,20570,Medical Office,2.0,3129807.0,0.0,1537788.0,1408968.0,85.55,2.77
21353,2016,NonResidential,Small- and Mid-Sized Office,FIRST BAPTIST CHURCH,EAST,1910,1.0,3,73549,0,73549,Office,90.0,3209164.5,0.0,927581.0,1901370.0,107.45,1.46
21364,2016,NonResidential,Other,Pacific Northwest Research,EAST,1988,1.0,5,45780,11400,34380,Other - Education,,11542708.0,5473370.5,5305454.0,55262.0,462.4,10.1
21365,2016,NonResidential,Medical Office,Northwest Kidney Center (21365),EAST,1963,0.0,3,39115,0,39115,Medical Office,42.0,3838425.0,0.0,2998320.0,736988.0,60.04,1.53
21366,2016,NonResidential,Other,Town Hall Seattle,EAST,1916,1.0,3,38038,0,38038,Other - Entertainment/Public Assembly,,1255324.0,682047.625,425243.0,0.0,55.61,1.46
21367,2016,NonResidential,Worship Facility,First Presbyterian Church of Seattle,EAST,1962,1.0,3,37796,0,37796,Worship Facility,55.0,2769792.0,1379517.75,883838.0,202628.0,123.41,3.27
21380,2016,NonResidential,Small- and Mid-Sized Office,System Operations Center,Ballard,1993,1.0,1,27744,0,27744,Office,,5355753.0,0.0,5355752.0,0.0,37.34,1.35
21382,2016,NonResidential,Warehouse,Superior Self Storage,BALLARD,1960,1.0,1,36444,0,36444,Non-Refrigerated Warehouse,80.0,169464.0938,0.0,161311.0,0.0,1.12,0.03
21388,2016,NonResidential,Warehouse,lee warehouse,BALLARD,1950,1.0,1,27553,0,27553,Non-Refrigerated Warehouse,63.0,1054377.75,0.0,427592.0,539085.0,31.61,1.15
21389,2016,NonResidential,Distribution Center,Double Y Investment Co.,BALLARD,1951,3.0,1,57310,0,57310,Distribution Center,,1395637.75,0.0,687408.0,566337.0,34.87,0.61
21391,2016,NonResidential,Mixed Use Property,On Ballard- 425 Westlake,LAKE UNION,1920,1.0,2,25920,0,25920,Office,,1071271.0,0.0,779325.0,209754.0,16.57,0.64
21396,2016,NonResidential,Restaurant,Uptown Espresso Building (Block 38W) - SEDO,LAKE UNION,1919,1.0,3,40686,0,40686,Restaurant,,2188575.25,0.0,842032.0,1264041.0,73.0,1.79
21397,2016,NonResidential,Retail Store,Guitar Center (Block 38W) - SEDO,LAKE UNION,1964,1.0,2,45271,0,45271,Retail Store,57.0,2912179.5,0.0,1146853.0,1406910.0,82.72,1.83
21398,2016,NonResidential,Small- and Mid-Sized Office,Clements Rice Building (Block 38W) - SEDO,LAKE UNION,1920,1.0,3,28380,12180,16200,Office,62.0,1503529.375,0.0,804313.0,567900.0,35.77,1.26
21399,2016,NonResidential,Large Office,Interurban Exchange IV/V & Van Vorst - SEDO,LAKE UNION,2009,1.0,5,508160,0,508160,Office,77.0,28053172.0,0.0,21725258.0,6327910.0,487.53,0.96
21401,2016,NonResidential,Small- and Mid-Sized Office,511 Boren,LAKE UNION,1926,1.0,3,26176,0,26176,Office,95.0,1074761.125,0.0,417532.0,549375.0,32.09,1.23
21413,2016,NonResidential,Small- and Mid-Sized Office,Fairview,LAKE UNION,1926,1.0,1,37740,0,37740,Office,1.0,7419337.0,0.0,6974197.0,468117.0,73.48,1.95
21418,2016,NonResidential,Other,Northwest Rooms,MAGNOLIA / QUEEN ANNE,1961,1.0,1,26000,0,26000,Other,,5719698.0,2097789.75,3179693.0,0.0,184.09,7.08
21424,2016,NonResidential,Worship Facility,First Church Seattle,MAGNOLIA / QUEEN ANNE,2009,1.0,3,23241,0,23241,Worship Facility,66.0,789925.875,0.0,403459.0,335751.0,20.64,0.89
21425,2016,NonResidential,Other,Pacific Science Center,MAGNOLIA / QUEEN ANNE,1962,1.0,1,155795,0,155795,Other,,18847708.0,0.0,14798552.0,2874465.0,255.83,1.64
21432,2016,NonResidential,Other,Fisher Pavilion,MAGNOLIA / QUEEN ANNE,2002,1.0,1,21018,0,21018,Other,,1789470.75,175780.0,1585357.0,0.0,24.62,1.17
21433,2016,NonResidential,Other,Chihuly Garden and Glass,MAGNOLIA / QUEEN ANNE,1998,1.0,1,30533,0,30533,Museum,,6193701.5,0.0,2630916.0,3272098.0,192.12,6.29
21435,2016,NonResidential,Other,space needle,MAGNOLIA / QUEEN ANNE,1961,1.0,2,33971,0,33971,Other - Recreation,,18163924.0,0.0,9002735.0,8683709.0,523.95,15.42
21436,2016,NonResidential,Other,Seattle Children's Theatre,MAGNOLIA / QUEEN ANNE,1992,1.0,2,40600,0,40600,Other,,2470816.0,137900.0,1509514.0,374537.0,41.06,1.01
21438,2016,NonResidential,Small- and Mid-Sized Office,Sellen Construction Headquarters,LAKE UNION,1999,1.0,4,38038,0,38038,Office,84.0,2040142.0,0.0,2003807.0,0.0,13.97,0.37
21442,2016,NonResidential,Small- and Mid-Sized Office,Terry Ave Building,LAKE UNION,2007,1.0,4,64596,24596,40000,Office,92.0,2739358.75,0.0,1219486.0,1304742.0,77.8,1.2
21443,2016,NonResidential,Small- and Mid-Sized Office,219 Terry Building,LAKE UNION,1928,1.0,3,41466,6062,35404,Office,1.0,9228577.0,0.0,5506689.0,3683752.0,234.03,5.64
21445,2016,NonResidential,Large Office,202 Westlake,LAKE UNION,2013,1.0,6,130710,100800,29910,Office,92.0,7429423.0,0.0,6677063.0,752359.0,86.51,0.66
21447,2016,NonResidential,Small- and Mid-Sized Office,224 Westlake,LAKE UNION,1926,1.0,4,35780,0,35780,Office,77.0,1979164.25,0.0,1912760.0,0.0,13.33,0.37
21459,2016,NonResidential,Mixed Use Property,Century,MAGNOLIA / QUEEN ANNE,1964,1.0,4,25132,7308,17824,Office,41.0,585965.6875,0.0,564754.0,0.0,3.94,0.16
21464,2016,NonResidential,Other,Phelps Center,DOWNTOWN,1966,1.0,1,49680,0,49680,Other,,2890473.75,1427730.0,1310105.0,0.0,119.34,2.4
21465,2016,NonResidential,Other,Playhouse,DOWNTOWN,1962,1.0,1,36314,0,36314,Other,,1882952.875,204650.0,1110431.0,391578.0,44.33,1.22
21468,2016,NonResidential,Other,Showbox Building,DOWNTOWN,1916,1.0,2,25920,0,25920,Other - Entertainment/Public Assembly,,1230670.25,0.0,1257774.0,0.0,8.77,0.34
21469,2016,NonResidential,Small- and Mid-Sized Office,Doyle Building,DOWNTOWN,1919,1.0,4,47686,0,47686,Office,72.0,2223121.25,897694.0,1173976.0,0.0,77.48,1.62
21474,2016,NonResidential,Other,The Lusty Lady,DOWNTOWN,1900,1.0,3,49760,0,49760,Other,,44293.5,0.0,44294.0,0.0,0.31,0.01
21483,2016,NonResidential,Small- and Mid-Sized Office,(ID21483) Madore Building,DOWNTOWN,1915,1.0,6,40715,0,40715,Office,,2877728.5,0.0,2282146.0,545627.0,44.89,1.1
21488,2016,NonResidential,Mixed Use Property,E0010 - Elliott Court,DOWNTOWN,1990,1.0,4,82065,34800,47265,Parking,91.0,1818635.25,0.0,1717131.0,0.0,11.97,0.15
21495,2016,NonResidential,Small- and Mid-Sized Office,Alaska Trade Building,DOWNTOWN,1910,1.0,4,36160,0,36160,Office,47.0,1921962.0,0.0,1862177.0,0.0,12.98,0.36
21496,2016,NonResidential,Mixed Use Property,Soames Dunn Building,DOWNTOWN,1918,1.0,1,34617,0,34617,Other - Restaurant/Bar,,5123179.0,0.0,2805989.0,2330615.0,143.34,4.14
21505,2016,NonResidential,Small- and Mid-Sized Office,U0010 - Union Stables,DOWNTOWN,1909,1.0,5,66900,0,66900,Office,100.0,1634178.25,0.0,1574921.0,59257.0,14.13,0.21
21506,2016,NonResidential,Mixed Use Property,Scargo Apartments,DOWNTOWN,1910,1.0,3,29340,0,29340,Office,,2370772.25,0.0,839832.0,1320588.0,75.99,2.59
21508,2016,NonResidential,Other,White and Hitchcock,DOWNTOWN,1930,0.0,2,22710,0,22710,Food Service,,287763.5,0.0,287763.0,0.0,2.01,0.09
21515,2016,NonResidential,Small- and Mid-Sized Office,RDM Building,LAKE UNION,2000,1.0,3,50499,13540,36959,Office,13.0,3205182.5,0.0,3202764.0,2418.0,22.46,0.44
21520,2016,NonResidential,Small- and Mid-Sized Office,1910 Fairview - new,LAKE UNION,1964,1.0,5,54465,9605,44860,Office,68.0,3658985.5,0.0,3251200.0,349371.0,41.22,0.76
21521,2016,NonResidential,K-12 School,ST NICHOLAS SCHOOL,EAST,1930,1.0,2,45960,0,45960,K-12 School,56.0,4711474.0,0.0,834638.0,3332616.0,182.81,3.98
21530,2016,NonResidential,Small- and Mid-Sized Office,Space Needle Building,LAKE UNION,1959,1.0,2,21128,0,21128,Office,97.0,436604.0938,0.0,436604.0,0.0,3.04,0.14
21533,2016,NonResidential,Mixed Use Property,Hyatt Place,LAKE UNION,2008,1.0,4,274442,0,274442,Hotel,,9512996.0,0.0,5764988.0,3390579.0,220.26,0.8
21534,2016,NonResidential,Small- and Mid-Sized Office,Little Wing,LAKE UNION,2013,1.0,3,51552,0,51552,Office,,1539066.375,0.0,1539066.0,0.0,10.73,0.21
21535,2016,NonResidential,Hotel,Travelodge - WA - Seattle - 07033,LAKE UNION,1959,1.0,4,38520,0,38520,Hotel,37.0,2874815.0,0.0,1597279.0,1207255.0,75.25,1.95
21537,2016,NonResidential,Hotel,Seattle Pacific Hotel,LAKE UNION,1961,1.0,3,29186,4256,24930,Hotel,95.0,867184.375,0.0,343234.0,523951.0,30.22,1.04
21546,2016,NonResidential,Worship Facility,Seattle Unity Church,LAKE UNION,1960,1.0,1,27338,0,27338,Worship Facility,56.0,682542.8125,0.0,581289.0,0.0,4.05,0.15
21795,2016,NonResidential,Other,Ignatius Hall,EAST,1999,1.0,2,85750,65640,20110,Parking,,2278550.5,0.0,669413.0,1376179.0,77.76,0.91
21549,2016,NonResidential,Laboratory,410 W. Harrison,MAGNOLIA / QUEEN ANNE,1962,1.0,2,34416,0,34416,Laboratory,,12512916.0,0.0,4675400.0,7340535.0,422.45,12.27
21550,2016,NonResidential,Small- and Mid-Sized Office,Bayview Building,MAGNOLIA / QUEEN ANNE,1930,1.0,3,45864,0,45864,Office,94.0,3034554.5,0.0,480350.0,2110272.0,115.43,2.52
21557,2016,NonResidential,K-12 School,Lakeside Middle School,NORTHWEST,1999,1.0,2,49252,0,49252,K-12 School,23.0,3870672.5,0.0,1738749.0,1747116.0,104.91,2.13
21580,2016,NonResidential,Small- and Mid-Sized Office,Galer,LAKE UNION,1987,1.0,3,33176,0,33176,Office,89.0,1513388.25,0.0,862441.0,563838.0,35.96,1.08
21582,2016,NonResidential,Retail Store,WSECU - 4,LAKE UNION,1993,1.0,3,25194,3764,21430,Retail Store,,1980961.25,0.0,950029.0,928714.0,55.95,2.22
21611,2016,NonResidential,Worship Facility,Seattle Chinese Baptist Church,GREATER DUWAMISH,1977,1.0,99,21948,0,21948,Worship Facility,80.0,326001.1875,0.0,326001.0,0.0,2.27,0.1
21613,2016,NonResidential,Other,Broadmoor Golf Club,EAST,1927,1.0,3,31191,0,31191,Other - Recreation,,6014124.0,0.0,3123654.0,2752785.0,167.98,5.39
21617,2016,NonResidential,Other,Bill Pierre Ford Service and Parts,NORTH,1947,1.0,1,37377,0,37377,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,3515178.25,0.0,1078845.0,1962133.0,111.73,2.99
21622,2016,NonResidential,Warehouse,1001 S Myrtle St,GREATER DUWAMISH,1977,1.0,1,29380,0,29380,Non-Refrigerated Warehouse,33.0,878933.3125,0.0,856089.0,0.0,5.97,0.2
21656,2016,NonResidential,Worship Facility,Japanese Baptist Church,EAST,1922,1.0,2,22688,0,22688,Worship Facility,87.0,391818.4063,0.0,228628.0,103047.0,7.07,0.31
21687,2016,NonResidential,Other,DES Seattle Alaska St. Building,SOUTHEAST,1962,1.0,2,22364,0,22364,Adult Education,,1625774.5,0.0,508870.0,958160.0,54.44,2.43
21689,2016,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,GREATER DUWAMISH,1982,1.0,2,41262,0,41262,Office,84.0,2001403.875,0.0,1903455.0,0.0,13.27,0.32
21716,2016,NonResidential,Small- and Mid-Sized Office,223 Taylor Avenue North,LAKE UNION,1953,1.0,2,43183,0,43183,Office,,7588115.5,0.0,6523873.0,884468.0,92.45,2.14
21723,2016,NonResidential,Worship Facility,FAIRVIEW CHURCH (ID21723),NORTH,1908,1.0,3,45680,0,45680,Worship Facility,79.0,2394061.75,0.0,509352.0,1567688.0,86.81,1.9
21741,2016,NonResidential,Senior Care Community,Mirabella Seattle,LAKE UNION,2006,1.0,14,724148,0,724148,Senior Care Community,8.0,39120828.0,0.0,23718388.0,14078694.0,913.07,1.26
21768,2016,NonResidential,Worship Facility,Mars Hill Church West Seattle,SOUTHWEST,1957,1.0,1,23562,0,23562,Worship Facility,96.0,531737.1875,0.0,531737.0,0.0,3.71,0.16
21772,2016,NonResidential,Small- and Mid-Sized Office,Workshops Seattle Ballard LLC,Ballard,1999,1.0,4,28844,0,28844,Office,,973080.1875,0.0,910718.0,0.0,6.35,0.22
21783,2016,NonResidential,Warehouse,(ID21783) 601 SOUTH ALASKA,GREATER DUWAMISH,1989,1.0,1,21101,0,21101,Non-Refrigerated Warehouse,,819493.125,0.0,171716.0,504057.0,27.97,1.33
21784,2016,NonResidential,Refrigerated Warehouse,Sun Food Trading Co,GREATER DUWAMISH,1914,1.0,2,45594,0,45594,Refrigerated Warehouse,75.0,1329148.25,0.0,1351268.0,0.0,9.42,0.21
21785,2016,NonResidential,Other,AM Building,GREATER DUWAMISH,1950,1.0,1,26660,0,26660,Manufacturing/Industrial Plant,,2241280.5,0.0,2241280.0,0.0,15.62,0.59
21786,2016,NonResidential,Warehouse,(ID21786) 615 S ALASKA,GREATER DUWAMISH,1975,1.0,1,28126,0,28126,Non-Refrigerated Warehouse,44.0,966168.625,0.0,598370.0,272256.0,18.63,0.66
21787,2016,NonResidential,Warehouse,NWCP-SEA OC Bldg,GREATER DUWAMISH,1964,1.0,1,35000,0,35000,Non-Refrigerated Warehouse,53.0,378714.4063,0.0,378714.0,0.0,2.64,0.08
21792,2016,NonResidential,Warehouse,OTM 162,GREATER DUWAMISH,1962,1.0,1,26150,0,26150,Non-Refrigerated Warehouse,6.0,1322416.75,0.0,815508.0,392900.0,26.55,1.02
21793,2016,NonResidential,Small- and Mid-Sized Office,5950 6th Avenue S. Building,GREATER DUWAMISH,1967,1.0,2,24000,0,24000,Office,73.0,1148448.75,0.0,1088556.0,0.0,7.59,0.32
21794,2016,NonResidential,K-12 School,Peyton,EAST,1968,1.0,5,43594,0,43594,K-12 School,38.0,2699616.0,0.0,1264732.0,1213313.0,73.26,1.68
21822,2016,NonResidential,Distribution Center,Care Medical Equipment,LAKE UNION,1912,1.0,1,28080,0,28080,Distribution Center,,892651.125,0.0,513012.0,281713.0,18.54,0.66
21879,2016,NonResidential,Senior Care Community,HEALTH AND REHAB OF NORTH SEATTLE,NORTHWEST,1954,1.0,2,51298,0,51298,Senior Care Community,85.0,5847878.5,0.0,2094607.0,3560971.0,203.73,3.97
21883,2016,NonResidential,Worship Facility,Shoreline,NORTHWEST,1962,1.0,1,22047,0,22047,Worship Facility,100.0,272664.4063,0.0,265775.0,0.0,1.85,0.08
21893,2016,NonResidential,Warehouse,South Park,GREATER DUWAMISH,1979,1.0,1,31600,0,31600,Non-Refrigerated Warehouse,3.0,3731853.25,0.0,1633306.0,1730229.0,103.28,3.27
